日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
2/09,後端工程師,為客資訊股份有限公司,台北市內湖區民權東路6段16-1號4樓,"45,000",我們長期用心經營開發海外企業系統與政府專案，期待有心朝程式開發領域的發展的妳(你)參與。職務需求：1. 基礎的軟體工程師素養。2. 對程式開發有熱誠，能迅速掌握新的觀念技術。3. 熟悉任一後端框架，並能依照指示開發需求。4. 定義,台北市內湖區,2年以上,大學,,79xtq,www.104.com.tw/job/79xtq?jobsource=jolist_c_relevance
2/10,專案工程師,京實科技有限公司,新北市中和區,"35,000",. 良好的溝通、 協調能力，客戶服務導向者加分。2. 擁有快速學習能力加分。3. 具有網路監視門禁系統軟體知識者尤佳。4. 有弱電安防工程、電子工程、或小型電子工程施工、測控系統工程等相關的工作經驗加分。. 具有電子、計算機、自動化、機電,新北市中和區,3年以上,專科,員工10人,7hez4,www.104.com.tw/job/7hez4?jobsource=jolist_c_relevance
2/14,軟體研發工程師,直流電通股份有限公司,新竹縣竹北市縣政十一街106號2樓,"40,000",". 大學以上資訊相關科系 (資工、資管、資科等)2. 軟體設計開發經驗1年以上3. 勇於學習與獨立思考，樂於團隊溝通合作。【專業能力】對以下相關技術有部分了解或專精A. Java, 使用Spring 或 EclipseB.",新竹縣竹北市,經歷不拘,大學,員工40人,75mcr,www.104.com.tw/job/75mcr?jobsource=jolist_c_relevance
2/14,嵌入式系統開發工程師,翔探科技股份有限公司,新北市新店區寶興路87巷1號3樓,"45,000",應屆畢業生可1.無人機自駕系統開發工程參與。 2.熟悉Linux 及電腦視覺相關應用及開發流程。3.具備Deep Learning / Edge Computing相關開發經驗。4.具備電控或航太領域背景尤佳。.能貫徹執行上級交辦事項,新北市新店區,經歷不拘,大學,員工15人,6nps6,www.104.com.tw/job/6nps6?jobsource=jolist_c_relevance
2/16,無線軟體 kernel/driver 研發工程師 (22004Z),四零四科技股份有限公司,新北市新莊區新北大道四段3號13樓,待遇面議, existing software【主要職責】1. Implement wireless driver2. Implement kernel modules3. Implement bootloader4. Work with team to,新北市新莊區,2年以上,碩士,員工1300人,737dv,www.104.com.tw/job/737dv?jobsource=jolist_c_relevance
2/16,資深網路工程師,酷樂石軟體股份有限公司,台北市松山區八德路三段207號3樓,"70,000","*** 這是一個 Senior Engineer 的職位 ***於新專案中建立全新跨平台連線遊戲架構。（PC, iOS, Android, PlayStation, Xbox, Switch）所使用解決方案與語言等細節面談。*** 履歷請詳述工作經驗 ***",台北市松山區,經歷不拘,學歷不拘,員工11人,7j5li,www.104.com.tw/job/7j5li?jobsource=jolist_c_relevance
2/14,PC軟體工程師(台中西屯),尹鑽科技有限公司,台中市西屯區福雅路255-19號,"30,000",1.負責自動化設備PC介面軟體開發。2.與PLC通訊交握、資料處理、客戶系統通訊、CCD控制與拍攝。3.馬達控制、IO控制，常用通訊介面Ethernet、串列通訊(RS232，485，422),台中市西屯區,經歷不拘,專科,員工90人,656pj,www.104.com.tw/job/656pj?jobsource=jolist_c_relevance
2/14,前端工程師 F2E,擁樂數據服務股份有限公司,台北市松山區長安東路二段225號A棟1樓之1,待遇面議,COMMEET (https://commeet.co) 擴大徵才，歡迎有熱情之新夥伴加入我們的行列[工作內容]- 開發與優化 COMMEET 網站- 網站前端需求設計與開發- 與後端工程師及 PM 討論確認需求狀況- 前端架構設計與,台北市松山區,1年以上,專科,員工40人,7c752,www.104.com.tw/job/7c752?jobsource=jolist_c_relevance
2/14,軟體研發工程師,直流電通股份有限公司,新竹縣竹北市縣政十一街106號2樓,"40,000",". 大學以上資訊相關科系 (資工、資管、資科等)2. 軟體設計開發經驗1年以上3. 勇於學習與獨立思考，樂於團隊溝通合作。【專業能力】對以下相關技術有部分了解或專精A. Java, 使用Spring 或 EclipseB.",新竹縣竹北市,經歷不拘,大學,員工40人,79wnb,www.104.com.tw/job/79wnb?jobsource=jolist_c_relevance
2/07,研發替代役-雲端系統軟體研發工程師(Cloud System Software R&D Engineer),博遠智能科技股份有限公司,新竹縣竹北市復興三路二段168號10F之1,待遇面議,1.熟悉C/C++或Python2.具備Linux系統操作與shell script、資料庫、Web Service開發經驗者佳3.熟悉TCP/IP網路原理與Linux Network Programming設計能力者佳,新竹縣竹北市,經歷不拘,碩士,員工32人,58b9t,www.104.com.tw/job/58b9t?jobsource=jolist_c_relevance
2/14,軟體驗證(軟體設計職系)資深工程師_先進產品與技術部(中壢),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,桃園市中壢區東園路16號,"50,000",此職缺屬於軟體設計工程師職位*歡迎新鮮人踴躍投遞，大學畢業、碩士畢業生~*工作技能:1.) 基本軟體/韌體程式碼閱讀能力，透過程式語言進行軟韌體測試驗證2.) 產品流程的基本認識3.) 法規標準及流程文件解讀與分析4.) 獨立分析及,桃園市中壢區,經歷不拘,大學,上市上櫃,758wk,www.104.com.tw/job/758wk?jobsource=jolist_c_relevance
2/14,TD 資深軟體工程師 (PHP/TypeScript),尚玄國際股份有限公司,桃園市蘆竹區南山路二段192巷15號,"50,000",】‧ 建構高效，可擴展的網站服務‧ 解決，優化現有的架構問題‧ 以創新方式改善工作流程【需要有】‧ 大專及以上學歷，資訊工程或相關技術領域‧ 網頁設計的基礎知識‧ 有 UNIX 系統經驗及服務運維‧ 熟悉 Laravel 或,桃園市蘆竹區,1年以上,學歷不拘,員工20人,7bjp0,www.104.com.tw/job/7bjp0?jobsource=jolist_c_relevance
2/14,新鮮人-軟體-演算法工程師 - J1337,廣達電腦股份有限公司,桃園市龜山區文化二路211號,"37,000",1.演算法開發和Porting2.新技術可行性評估及開發3.現有技術之最佳化與模組化、新技術之可行性分析與導入4.跨單位合作解決產品各階段如試產、展示、量產之軟硬體問題以利產品生產.與供應商合作，發展軟體與演算法*工作待遇/職稱：將依,桃園市龜山區,經歷不拘,大學,上市上櫃,5hrec,www.104.com.tw/job/5hrec?jobsource=jolist_c_relevance
2/14,無線產品軟體研發高級工程師(台北),展達通訊股份有限公司_群光集團關係企業,新北市三重區光復路2段69號22樓,待遇面議,"1. 目前以硬體代工為主, 有 Wi-Fi(MTK/Broadcom/Qualcomm) 及 IOT 產品2. 韌體程式開發與驗證3. 協助硬體工程師除錯4. 產測程式開發及維護.. 協助工廠TE/PE 測試6. 可短期出差者尤佳",新北市三重區,經歷不拘,大學,員工1000人,5d85n,www.104.com.tw/job/5d85n?jobsource=jolist_c_relevance
2/14,資管中心(ICC)資訊軟體工程師,東遠精技工業股份有限公司,桃園市龜山區,待遇面議,1. ERP 報表(使用SQL SSRS)與程式開發(內部提供訓練)2. 基本MIS維護工作,桃園市龜山區,2年以上,專科,員工250人,78cax,www.104.com.tw/job/78cax?jobsource=jolist_c_relevance
2/14,軟體研發工程師(RDSW_162),正文科技股份有限公司,新竹縣湖口鄉中華路15-1號,"35,000",1.Home AP/Router/Repeater 產品系統軟韌體開發2.Network Protocol Programming3.Develop embedded system/driver/application including ARM and MIPS platform4.需熟稔 C 及 Linux 或 OpenWRT 開發經驗※有經驗者工作待遇，將依學經歷進行敘薪※歡迎大學/碩士新鮮人應徵，工作待遇月薪35K~55K,新竹縣湖口鄉,1年以上,大學,上市上櫃,6p265,www.104.com.tw/job/6p265?jobsource=jolist_c_relevance
2/16,車聯網平台 - 前端工程師 Frontend Engineer,三維人股份有限公司,台北市中正區思源街18號台大育成中心A棟206室,待遇面議,及後端工程師密切合作3. 負責軟體之分析、設計以及程式撰寫。4. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。. 進行軟體之測試與修改。6. 規劃、執行與維護量產的產品。7. 協助研發軟體新技術與新工具。*/｜工作氛圍｜,台北市中正區,經歷不拘,大學,員工20人,6wq5a,www.104.com.tw/job/6wq5a?jobsource=jolist_c_relevance
2/16,軟體測試工程師,太禾科技有限公司,台北市士林區中山北路5段518號5樓,"40,000",1、熟悉測試過程，熟悉常見的缺陷管理工具2、熟悉功能測試、性能測試，黑盒測試方法，能寫簡單測試計畫、根據軟件需求編寫測試用例3、熟悉bug跟踪管理工具4、有較强的邏輯分析能力和學習能力，工作責任心强，細緻有耐心、2年以上軟體測試經驗，熟,台北市士林區,2年以上,專科,距捷運士林站230公尺,7exzy,www.104.com.tw/job/7exzy?jobsource=jolist_c_relevance
2/14,【A】車用軟體系統工程師,富智捷股份有限公司,新北市土城區民生街4號,待遇面議,"1. 車用SOA(Service-Oriented Architecture)系統軟件設計與開發2. 車用智能座艙多屏系統Hypervisor移植及驅動程式開發3. 車用儀表RTOS(QNX, GreenHills)及AUTOSAR集成開發",新北市土城區,經歷不拘,大學,,7h45u,www.104.com.tw/job/7h45u?jobsource=jolist_c_relevance
2/14,【2022軟體技術人才招募】.NET SD / PG_人才招募(工作地：新竹),緯創軟體股份有限公司,新竹市,待遇面議,"3)通訊業系統開發(4) 資安系統開發(5)其他新技術應用開發, 如Machine Learning, Big Data…等。●  歡迎有任一產業經驗的軟體工程師與程式設計師加入我們。●  因專案眾多，將根據您產業經驗、技術程度、專長類別、",新竹市,2年以上,專科,員工7500人,737u9,www.104.com.tw/job/737u9?jobsource=jolist_c_relevance
2/11,QA Automation Engineer / 自動化測試工程師,美商訊能集思智能科技股份有限公司台灣分公司,台北市中正區忠孝東路一段140號10樓,待遇面議, take us there. Join us and transform ourselves and businesses together.您想成為一名頂尖的軟體工程師嗎？ 您是否憧憬在人工智能和機器學習領域，跟一群同樣熱愛coding與,台北市中正區,2年以上,專科,距捷運善導寺站230公尺,6yy05,www.104.com.tw/job/6yy05?jobsource=jolist_b_relevance
10/16,演算法工程師,元氣智能股份有限公司,台北市內湖區瑞光路335號5樓11室,待遇面議,"1. AI演算法開發2. AI工具, 需熟悉 TensorFlow, Caffe, 或 PyTorch 至少一項3. 程式撰寫, 需熟悉 C, C++, Python 至少一項4. 需為應屆大學生畢業以上",台北市內湖區,經歷不拘,碩士,員工10人,77932,www.104.com.tw/job/77932?jobsource=jolist_b_relevance
2/17,軟體助理工程師,百國科技股份有限公司,高雄市大寮區內坑路158-79號,"28,000",１.負責各醫院藥局客戶端智能藥櫃軟體維護。２.APP程式開發與撰寫。３.熟悉Delphi及SQL語法。 ４.除了程式文件外有基本文件報告撰寫能力(操作說明書）５.主管交辦事項。 ６.歡迎有程式開發經驗、溝通能力優、邏輯能力優、主動積極者,高雄市大寮區,經歷不拘,專科,員工25人,788ss,www.104.com.tw/job/788ss?jobsource=jolist_b_relevance
2/14,資深軟體工程師,億豐綜合工業股份有限公司,台中市西屯區市政北七路98號23樓之1,待遇面議,1.程式開發2.系統測試3.系統維護4.系統安裝.文件撰寫6.使用者教育訓練7.專案支援8.主管交辦事項,台中市西屯區,3年以上,大學,上市上櫃,7h1s8,www.104.com.tw/job/7h1s8?jobsource=jolist_b_relevance
2/17,BMC軟體工程師_內湖_11978,緯創資通股份有限公司,台北市內湖區台北市內湖區行善路158號,待遇面議,1. Bootable ISO Images development.2. Server Management Software development.3. Test plan execution.4. Defect isolation/,台北市內湖區,經歷不拘,大學,上市上櫃,7cyer,www.104.com.tw/job/7cyer?jobsource=jolist_b_relevance
2/14,軟體程式 Android 開發工程師  ( JAVA開發 ),洋銘資訊股份有限公司,桃園市桃園區守法路20號1樓,"45,000",1.負責軟體開發。2.進行軟體之測試與修改。3.規劃、執行與測試維護量產的產品。4.了解相關單位對於資訊化之需求，思考合適之解決方案，協助整體資訊之發展與應用。.進行專案過程中必要之溝通協調工作。,桃園市桃園區,經歷不拘,大學,員工13人,6yero,www.104.com.tw/job/6yero?jobsource=jolist_b_relevance
2/14,Golang開發工程師,宙立科技有限公司,新北市中和區中正路918號3樓,"40,000",1. 依據產品需求進行分析及規劃2. 負責產品開發及維護3. 會對產出的專案進行檢驗及測試4. 針對回報的問題能及時修復和改善. 持續學習新技術和業務邏輯6. 工作積極且樂於和團隊討論和分享,新北市中和區,經歷不拘,高中,距捷運中原站130公尺,74wni,www.104.com.tw/job/74wni?jobsource=jolist_b_relevance
2/14,【挑戰SaaS大流量服務】後端開發工程師 – 熟C# ASP.NET MVC ★可線上面試★,91APP_九易宇軒股份有限公司,台北市南港區八德路四段768巷5號6樓,待遇面議,戰情之夜 - 獨家曝光】https://reurl.cc/bzyK6r【2018雙11 與您一起奮戰180天】https://reurl.cc/NXEKa5【91APP面試分享】https://reurl.cc/pxZ444● 軟體工程師日,台北市南港區,2年以上,專科,員工450人,3ziq7,www.104.com.tw/job/3ziq7?jobsource=jolist_b_relevance
